gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumServices,AvgMonthlyRevenue,ContractMonths,HighValue,Cluster,PCA1,PCA2,silhouette,TSNE1,TSNE2,MonthlyBin,LTV,TotalRevenue
Female,No,No,No,2,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,2,42.75,1,0,2,-1.232306778,-1.922075242,0.136217041,-8.712307,38.984547,"(25.05, 58.83]",45.25,85.5
Female,No,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No,4,106.0372881,12,1,0,4.059747769,-0.401467721,0.142131581,23.78184,-1.5461286,"(94.25, 118.75]",1273.8,6256.2
Male,No,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,No,1,56.04090909,1,0,2,-1.259602226,-0.585177689,0.074570399,-29.887875,-22.983316,"(25.05, 58.83]",51.1,1232.9
Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,19.9,No,0,19.9,1,0,1,-4.480455978,-0.06394786,0.307380482,-71.56981,-3.5024123,"(18.249, 25.05]",19.9,19.9
Female,Yes,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.7,1937.4,No,0,26.90833333,24,0,1,-1.586948596,2.582769487,0.189810742,-8.3323555,58.77871,"(25.05, 58.83]",616.8,1937.4
Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,0,78.30357143,1,1,2,-0.626432484,-3.289136886,0.255622485,35.41217,-50.021423,"(58.83, 79.1]",74.3,1096.25
Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No,3,101.195,12,1,0,2.728906978,-0.605927397,0.045115834,20.18375,-10.677438,"(94.25, 118.75]",1192.8,5059.75
Female,No,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,No,4,62.99270833,12,0,0,1.29010517,1.979849246,0.097673845,17.623375,1.6980951,"(58.83, 79.1]",836.4,3023.65
Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,3,99.77959184,1,1,0,2.759730606,-1.440499856,-0.037000486,5.1312532,-39.102005,"(94.25, 118.75]",98.35,4889.2
Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,No,2,81.78214286,1,1,2,0.571994188,-1.21112943,0.172912095,-22.190798,-28.814075,"(79.1, 94.25]",85.45,2289.9
Male,Yes,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,3,95.63529412,1,1,0,3.043986587,-2.085211045,-0.038886954,46.24104,-18.543419,"(94.25, 118.75]",95.9,6503.2
Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,No,3,101.0192308,1,1,2,1.530028839,-2.44804222,0.182814003,-23.021688,-40.844963,"(94.25, 118.75]",100.75,1313.25
Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,No,2,90.02727273,1,1,2,0.833644629,-2.902437771,0.262659995,12.636281,-59.76015,"(79.1, 94.25]",89.2,990.3
Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228,Yes,0,76,1,1,2,-0.851837858,-1.629914426,0.154767368,18.624533,-30.381065,"(58.83, 79.1]",74.1,228
Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,3,100.8096491,1,1,0,2.978454127,-1.769174009,-0.030775583,48.413204,-16.48739,"(94.25, 118.75]",100.6,5746.15
Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75,209.1,Yes,0,69.7,1,1,2,-1.876611022,-1.792310127,0.075564797,-25.561464,-3.787352,"(58.83, 79.1]",75,209.1
Male,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.75,1864.2,No,0,25.89166667,24,0,1,-2.051923064,3.387103908,0.273355141,-6.4599085,67.20852,"(25.05, 58.83]",618,1864.2
Male,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,5,85.42428571,24,1,0,3.993395205,2.201648968,0.226481028,46.137264,34.21089,"(79.1, 94.25]",2018.4,5979.7
Female,No,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,No,4,79.64183673,24,1,0,2.381323581,2.652891796,0.169054476,36.88455,36.571095,"(79.1, 94.25]",1903.2,3902.45
Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,No,4,106.6044776,12,1,0,4.412361433,0.103564744,0.161568195,38.47222,2.15005,"(94.25, 118.75]",1284.6,7142.5
Male,No,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.05,902,No,0,19.60869565,24,0,1,-3.241918784,2.324541828,0.326485768,-21.748096,55.545467,"(18.249, 25.05]",481.2,902
Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481,Yes,4,70.015625,24,0,0,2.237597014,2.188599635,0.120383783,38.223175,46.897163,"(58.83, 79.1]",1684.8,4481
Female,No,Yes,No,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,0,21.76216216,1,0,1,-3.476381856,0.638002869,0.270698009,-47.260307,-7.3028264,"(18.249, 25.05]",19.5,805.2
Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,0,77.425,1,1,2,-1.528000683,-3.051464455,0.196396185,35.43414,-52.283962,"(58.83, 79.1]",70.75,154.85
Female,Yes,Yes,No,13,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,No,2,40.65,1,0,2,-0.962345749,-1.381751365,0.102167384,-4.987637,40.950443,"(25.05, 58.83]",45.3,528.45
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,No,6,115.9680556,24,1,0,5.777833361,1.721437403,0.265274537,52.53246,24.012463,"(94.25, 118.75]",2763.6,8349.7
Male,No,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No,4,72.84191176,24,1,0,2.438912332,2.772592544,0.180097585,43.484665,34.880917,"(58.83, 79.1]",1750.8,4953.25
Male,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,332.65,No,0,22.17666667,12,0,1,-3.945579639,1.696070601,0.335266548,-54.779266,26.033024,"(18.249, 25.05]",235.8,332.65
Female,No,No,No,24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.55,470.2,No,0,19.59166667,24,0,1,-3.241836004,1.627872663,0.282909961,-29.867485,44.734764,"(18.249, 25.05]",469.2,470.2
Female,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,No,2,94.13958333,1,1,2,1.092963707,-2.484084159,0.227203776,7.702255,-60.358665,"(79.1, 94.25]",89.55,2259.35
Male,No,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,No,1,52.27222222,1,0,1,-2.204727542,-0.129617509,0.066559988,-23.747774,5.7391315,"(25.05, 58.83]",50.35,1411.35
Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,1,49.47916667,1,0,2,-2.048194669,-0.563815768,-7.02E-05,-26.280697,-15.625736,"(25.05, 58.83]",50.25,593.75
Female,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,No,6,89.13661972,24,1,0,4.098794963,4.031102017,0.279514232,36.64575,53.076424,"(79.1, 94.25]",2094,6328.7
Male,No,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.8,1411.9,No,0,21.07313433,24,0,1,-2.93694219,3.318672814,0.323220937,-37.465824,66.53056,"(18.249, 25.05]",499.2,1411.9
Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,5,108.5936508,24,1,0,4.911340706,1.466239155,0.253950902,53.924316,26.283045,"(94.25, 118.75]",2622,6841.4
Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,20.35,No,0,20.35,1,0,1,-4.482210484,-0.06137078,0.30999678,-60.591537,-30.439947,"(18.249, 25.05]",20.35,20.35
Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.9,238.5,No,1,59.625,1,0,2,-1.519805737,-2.218621502,0.16989643,-41.256676,-28.75688,"(25.05, 58.83]",55.9,238.5
Female,Yes,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,2,80.84625,1,1,2,0.813543836,-1.208822042,0.142869891,24.327261,-29.707615,"(79.1, 94.25]",79.2,3233.85
Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96,1062.1,Yes,3,88.50833333,1,1,2,1.249101338,-2.885389505,0.234692118,11.462988,-58.485897,"(94.25, 118.75]",96,1062.1
Male,No,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,79.2,4016.3,No,5,77.23653846,24,1,0,2.756729949,2.332659697,0.167625932,44.873627,33.170353,"(79.1, 94.25]",1900.8,4016.3
Male,No,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24,226.55,No,0,22.655,1,0,1,-3.191317055,-1.249321741,0.10333861,-43.095287,-19.666538,"(18.249, 25.05]",24,226.55
Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75,No,4,104.5698529,12,1,0,3.483456618,0.376110007,0.149586655,14.334105,-7.989645,"(94.25, 118.75]",1216.2,7110.75
Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,3,100.7574074,1,1,2,2.698888166,-2.004849685,0.072386446,14.215738,-54.515484,"(94.25, 118.75]",100.1,5440.9
Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,2,58.775,1,0,1,-1.554816153,0.453226212,0.035567443,-9.7438,6.106861,"(25.05, 58.83]",56.5,235.1
Female,No,Yes,No,52,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,No,2,37.67211538,12,0,1,-1.272736927,1.9038662,0.097858256,-4.349644,18.4751,"(25.05, 58.83]",425.4,1958.95
Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85,85,Yes,2,85,1,1,2,0.334050945,-3.398914816,0.281804438,40.925007,-46.537693,"(79.1, 94.25]",85,85
Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,No,5,78.98428571,12,1,0,3.127279717,1.941148471,0.203746132,14.18881,-4.702218,"(79.1, 94.25]",952.8,5528.9
Male,No,No,No,43,No,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),35.2,1463.7,No,2,34.03953488,12,0,1,-0.897193069,1.190166222,0.02768147,-2.4088557,24.848375,"(25.05, 58.83]",422.4,1463.7
Male,No,No,No,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,1025.05,No,0,19.7125,24,0,1,-3.562947149,2.621810454,0.353302236,-32.447212,55.23229,"(18.249, 25.05]",471.6,1025.05
Female,No,No,No,12,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49.85,552.1,No,4,46.00833333,24,0,0,-0.250622477,2.36172874,-0.03841103,8.965938,36.83862,"(25.05, 58.83]",1196.4,552.1
Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,No,3,68.13214286,12,0,0,1.248602501,1.642480798,0.076612753,16.714367,2.7671902,"(58.83, 79.1]",825,3815.4
Male,No,No,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),61.9,1397.475,No,3,0,24,0,1,-0.294664252,2.094818661,0.036895718,35.398247,31.320734,"(58.83, 79.1]",1485.6,1397.475
Male,No,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.9,3313.4,No,1,78.89047619,1,1,2,0.227665033,-1.799976039,0.212903991,-30.711994,-42.521782,"(79.1, 94.25]",79.9,3313.4
Male,Yes,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,No,2,88.13181818,1,1,2,0.953242109,-2.230434504,0.205789419,43.314724,-24.902683,"(79.1, 94.25]",89.75,1938.9
Male,No,Yes,Yes,51,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,Yes,5,59.11078431,12,0,0,1.91507631,1.435013253,0.085580505,1.3887813,22.60897,"(58.83, 79.1]",711.6,3014.65
Male,No,No,No,27,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.4,460.25,No,0,17.0462963,1,0,1,-3.48433062,0.136509117,0.210999663,-37.170635,-1.9501724,"(18.249, 25.05]",19.4,460.25
Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,No,3,94.88529412,12,1,0,2.811096187,-0.465433477,0.057151527,37.61747,-11.19132,"(79.1, 94.25]",1123.8,4839.15
Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,Yes,1,46.1,1,0,2,-1.920266777,-1.228968292,0.07807788,-32.194138,-23.927948,"(25.05, 58.83]",49.4,184.4
Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.9,19.9,No,0,19.9,1,0,1,-4.251418183,-0.432058446,0.260826258,-67.58781,-24.788584,"(18.249, 25.05]",19.9,19.9
Male,No,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55,2010.55,Yes,1,57.44428571,1,0,2,-1.785995825,-0.450847406,-0.031057976,-24.165888,0.75835043,"(25.05, 58.83]",55,2010.55
Male,Yes,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,No,4,72.38943662,12,1,0,2.800692558,1.304967159,0.140992749,36.450275,-10.422365,"(58.83, 79.1]",874.8,5139.65
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,0,69.2,1,0,2,-1.607500391,-2.967966731,0.228520966,-7.9390454,-64.289604,"(58.83, 79.1]",69.2,69.2
Female,No,Yes,Yes,69,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.6,1673.4,No,0,24.25217391,24,0,1,-2.019160086,3.041181573,0.267815107,-28.294281,35.22902,"(25.05, 58.83]",614.4,1673.4
Male,No,Yes,Yes,14,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.75,309.35,No,0,22.09642857,12,0,1,-3.957086131,1.681339872,0.334743548,-54.821056,26.036106,"(18.249, 25.05]",237,309.35
Male,No,Yes,No,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.7,3171.6,No,2,55.64210526,1,0,2,-0.317300718,0.265042683,0.07111554,-32.26848,-25.835869,"(25.05, 58.83]",55.7,3171.6
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,No,6,120.4180556,24,1,0,5.90876054,3.202251147,0.29824306,38.52484,56.18508,"(94.25, 118.75]",2820,8670.1
Male,No,No,No,48,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,916,No,0,19.08333333,24,0,1,-3.094436087,2.744959229,0.309397502,-9.613049,64.97727,"(18.249, 25.05]",476.4,916
Female,No,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.9,299.75,No,1,74.9375,1,1,2,-0.9886493,-1.318870584,0.108205153,-12.328234,7.6744194,"(58.83, 79.1]",78.9,299.75
Male,No,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.65,702.05,No,0,22.64677419,1,0,1,-3.18603489,-0.000224842,0.175549388,-41.718796,-14.79923,"(18.249, 25.05]",20.65,702.05
Male,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,Yes,3,61.96842105,12,0,2,0.129508285,0.454535196,0.038353446,7.6036353,10.623017,"(58.83, 79.1]",747.6,2354.8
Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,Yes,2,93.87567568,1,1,2,1.88272497,-2.677460125,0.176045733,49.928436,-19.66728,"(79.1, 94.25]",92.5,3473.4
Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,No,0,19.65,1,0,1,-4.486069555,-0.060941002,0.307735169,-71.381996,-4.069443,"(18.249, 25.05]",19.65,19.65
Male,Yes,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.75,4438.2,No,4,77.86315789,24,1,0,2.8335689,0.964770021,0.115102698,55.549404,38.73735,"(79.1, 94.25]",1914,4438.2
Female,Yes,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.95,4819.75,No,5,77.73790323,24,1,0,3.409621645,2.484375989,0.192135131,46.33386,48.39398,"(79.1, 94.25]",1918.8,4819.75
Male,No,Yes,No,3,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.9,92.25,No,1,30.75,1,0,2,-2.180679637,-0.895089153,0.037915706,-13.748764,34.739105,"(25.05, 58.83]",29.9,92.25
Female,No,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.75,1567,No,0,21.76388889,24,0,1,-3.052180726,2.99103026,0.311180591,-42.145138,44.950058,"(18.249, 25.05]",474,1567
Male,No,No,Yes,29,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45,1242.45,No,4,42.84310345,1,0,2,-0.321623564,1.035012607,0.026246008,-11.390954,18.818262,"(25.05, 58.83]",45,1242.45
Male,No,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.8,559.2,No,0,43.01538462,1,0,1,-2.602637121,-0.002372874,0.101859314,-30.90243,-20.216377,"(25.05, 58.83]",44.8,559.2
Male,No,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,220.1,Yes,0,73.36666667,1,0,2,-1.782126677,-2.106418198,0.140224304,-31.13135,-28.431122,"(58.83, 79.1]",69.65,220.1
Female,No,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.1,531.15,No,1,48.28636364,1,0,2,-1.906894322,-1.443592955,0.08321133,-11.031115,-56.16993,"(25.05, 58.83]",51.1,531.15
Female,No,No,Yes,21,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,No,5,56.34285714,24,0,0,0.689644889,3.077770799,0.051862007,9.824258,36.558643,"(25.05, 58.83]",1275.6,1183.2
Female,No,No,No,19,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.7,465.85,No,0,24.51842105,1,0,1,-3.397187311,-0.121626683,0.219088744,-49.41376,-7.833907,"(18.249, 25.05]",24.7,465.85
Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,Yes,5,112.7221311,24,1,0,4.829280391,1.608662732,0.230856138,29.560387,55.603447,"(94.25, 118.75]",2678.4,6876.05
Female,No,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501,Yes,1,45.54545455,1,0,2,-2.02851337,-0.17748067,-0.017541293,14.540234,-34.408768,"(25.05, 58.83]",48.55,501
Male,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.95,3782.4,No,5,108.0685714,1,1,0,3.977731256,-1.220589829,0.064425655,-17.217274,-30.387497,"(94.25, 118.75]",109.95,3782.4
Male,No,No,Yes,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.8,460.2,No,0,18.408,1,0,1,-4.245060352,0.758631678,0.32234769,-59.55161,-18.502085,"(18.249, 25.05]",20.8,460.2
Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,0,20.2,1,0,1,-4.232822947,-0.443656102,0.258153186,-66.78158,2.1539936,"(18.249, 25.05]",20.2,20.2
Female,No,No,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.6,1790.35,No,0,26.72164179,24,0,1,-2.168086992,2.142155862,0.243609277,-29.448355,43.076912,"(25.05, 58.83]",614.4,1790.35
Male,No,No,No,19,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.65,733.35,Yes,2,38.59736842,1,0,2,-1.152558053,-1.359539391,0.109801334,-11.053376,34.94291,"(25.05, 58.83]",39.65,733.35
Male,No,No,No,56,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.9,1334,Yes,0,23.82142857,12,0,1,-2.678250434,0.483064151,0.194147952,-45.71734,16.91368,"(18.249, 25.05]",298.8,1334
Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.4,7767.25,No,5,107.8784722,24,1,0,5.168875465,2.514027879,0.269230535,24.30876,55.3511,"(94.25, 118.75]",2601.6,7767.25
Male,No,No,No,43,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,876.15,No,0,20.3755814,24,0,1,-3.653809928,2.491208384,0.355854432,-32.65063,55.021606,"(18.249, 25.05]",469.2,876.15
Female,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.1,4600.95,No,2,83.65363636,1,1,2,1.570194411,-0.772143313,0.08289643,2.206382,-34.278248,"(79.1, 94.25]",85.1,4600.95
Male,No,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,Yes,1,56.775,1,0,1,-1.924089633,0.199118612,0.054744512,-16.267397,4.2149067,"(25.05, 58.83]",56.7,113.55
Male,No,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,1793.25,No,0,66.41666667,1,0,2,-1.690808916,-1.633397085,0.089004099,-24.885193,-3.100358,"(58.83, 79.1]",69.05,1793.25
Female,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,No,0,68.20769231,1,0,2,-1.892474381,-1.904144815,0.097893476,-3.97843,-2.750204,"(58.83, 79.1]",70.15,886.7
Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.15,7737.55,No,5,110.5364286,24,1,0,4.521734613,1.398789132,0.209926732,45.299515,21.922813,"(94.25, 118.75]",2667.6,7737.55
Female,No,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.95,1348.9,Yes,5,96.35,12,1,0,2.24924915,0.105826426,0.051827072,10.861549,7.6276116,"(94.25, 118.75]",1271.4,1348.9
Female,No,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.35,1686.85,No,2,88.78157895,12,1,2,1.155257364,-0.35341594,0.060794516,19.979422,2.0618896,"(79.1, 94.25]",1072.2,1686.85
Female,No,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,No,2,93.9625,1,1,2,0.837776778,-1.930744903,0.209342911,0.18009882,-49.906517,"(79.1, 94.25]",89.1,1879.25
Male,No,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.25,4013.8,No,3,93.34418605,12,1,0,2.40375165,1.087101674,0.100714782,26.495468,15.847616,"(79.1, 94.25]",1095,4013.8
Male,No,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,434.5,No,3,86.9,1,1,2,0.526236368,-0.843729216,0.135267429,-15.689425,-0.42446974,"(79.1, 94.25]",90.35,434.5
Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.55,7195.35,No,4,102.7907143,12,1,0,4.249649815,-0.232936603,0.151694182,38.642605,-4.431745,"(94.25, 118.75]",1266.6,7195.35
Female,No,Yes,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.1,780.1,No,0,19.5025,24,0,1,-3.508475734,2.843158804,0.358803017,-41.84321,45.085793,"(18.249, 25.05]",458.4,780.1
